18A Test,ZZ Top,ZZ Top,Johnny Cash,Johnny Cash,Run DMC,Run DMC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1539080,11.793,18.027,12.737,0.003,12.649,-0.01
1539568,11.793,18.027,12.737,0.003,12.649,-0.01
1540077,11.793,18.027,12.737,0.003,12.649,-0.01
1540560,11.793,18.027,12.737,0.003,12.649,-0.01
1541099,11.793,18.027,12.737,0.003,12.649,-0.01
1541589,11.793,18.027,12.737,0.003,12.649,-0.01
1542093,11.793,18.027,12.737,0.003,12.649,-0.01
1542580,11.793,18.027,12.737,0.003,12.649,-0.01
1543074,11.793,18.027,12.737,0.003,12.649,-0.01
1543557,11.793,18.027,12.737,0.003,12.649,-0.01
1544062,11.793,18.027,12.737,0.003,12.649,-0.01
1544554,11.793,18.027,12.737,0.003,12.649,-0.01
1545067,11.793,18.027,12.737,0.003,12.649,-0.01
1545538,11.793,18.027,12.737,0.003,12.649,-0.01
1546040,11.793,18.027,12.737,0.003,12.649,-0.01
1546512,11.793,18.027,12.737,0.003,12.649,-0.01
1547028,11.793,18.027,12.737,0.003,12.649,-0.01
1547545,11.793,18.027,12.737,0.003,12.649,-0.01
1548056,11.776,18.027,12.737,0.003,12.649,-0.01
1548524,11.776,18.027,12.737,0.003,12.649,-0.01
1549039,11.776,18.027,12.737,0.003,12.649,-0.01
1549516,11.776,18.027,12.737,0.003,12.649,-0.01
1550030,11.776,18.027,12.737,0.003,12.649,-0.01
1550514,11.776,18.027,12.737,0.003,12.649,-0.01
1551021,11.776,18.027,12.737,0.003,12.649,-0.01
1551502,11.776,18.027,12.737,0.003,12.649,-0.01
1552014,11.776,18.027,12.737,0.003,12.649,-0.01
1552476,11.776,18.027,12.737,0.003,12.649,-0.01
1552988,11.776,18.027,12.737,0.003,12.649,-0.01
1553461,11.776,18.027,12.737,0.003,12.649,-0.01
1553973,11.776,18.027,12.737,0.003,12.649,-0.01
1554446,11.776,18.027,12.737,0.003,12.649,-0.01
1554957,11.776,18.027,12.737,0.003,12.649,-0.01
1555423,11.776,18.027,12.737,0.003,12.649,-0.01
1555932,11.776,18.027,12.737,0.003,12.649,-0.01
1556414,11.776,18.027,12.737,0.003,12.649,-0.01
1556912,11.776,18.027,12.737,0.003,12.649,-0.01
1557392,11.776,18.027,12.737,0.003,12.649,-0.01
1557927,11.776,18.027,12.737,0.003,12.649,-0.01
1558438,11.776,18.027,12.737,0.003,12.649,-0.01
1558919,11.776,18.027,12.737,0.003,12.649,-0.01
1559429,11.776,18.027,12.737,0.003,12.649,-0.01
1559909,11.776,18.027,12.737,0.003,12.649,-0.01
1560419,11.776,18.027,12.737,0.003,12.649,-0.01
1560895,11.776,18.027,12.737,0.003,12.649,-0.01
1561398,11.776,18.027,12.737,0.003,12.649,-0.01
1561872,11.776,18.027,12.737,0.003,12.649,-0.01
1562385,11.776,18.027,12.737,0.003,12.649,-0.01
1562871,11.776,18.027,12.737,0.003,12.649,-0.01
1563381,11.776,18.027,12.737,0.003,12.649,-0.01
1563867,11.776,18.027,12.737,0.003,12.649,-0.01
1564375,11.776,18.027,12.737,0.003,12.649,-0.01
1564861,11.776,18.027,12.737,0.003,12.649,-0.01
1565372,11.776,18.027,12.737,0.003,12.649,-0.01
1565849,11.776,18.027,12.737,0.003,12.649,-0.01
1566363,11.776,18.027,12.737,0.003,12.649,-0.01
1566849,11.776,18.027,12.737,0.003,12.649,-0.01
1567365,11.776,18.027,12.737,0.003,12.649,-0.01
1567871,11.776,18.027,12.737,0.003,12.649,-0.01
1568371,11.776,18.027,12.737,0.003,12.649,-0.01
1568877,11.776,18.027,12.737,0.003,12.649,-0.01
1569353,11.776,18.027,12.737,0.003,12.649,-0.01
1569860,11.776,18.027,12.737,0.003,12.649,-0.01
1570324,11.776,18.027,12.737,0.003,12.649,-0.01
1570855,11.776,18.027,12.737,0.003,12.649,-0.01
1571338,11.776,18.027,12.737,0.003,12.649,-0.01
1571835,11.776,18.027,12.737,0.003,12.649,-0.01
1572307,11.776,18.027,12.737,0.003,12.649,-0.01
1572805,11.776,18.027,12.737,0.003,12.649,-0.01
1573292,11.776,18.027,12.737,0.003,12.649,-0.01
1573798,11.776,18.027,12.737,0.003,12.649,-0.01
1574274,11.776,18.027,12.737,0.003,12.649,-0.01
1574799,11.776,18.027,12.737,0.003,12.649,-0.01
1575275,11.776,18.027,12.737,0.003,12.649,-0.01
1575788,11.776,18.027,12.737,0.003,12.649,-0.01
1576264,11.776,18.027,12.737,0.003,12.649,-0.01
1576761,11.776,18.027,12.737,0.003,12.649,-0.01
1577243,11.776,18.027,12.737,0.003,12.649,-0.01
1577778,11.776,18.027,12.737,0.003,12.649,-0.01
1578253,11.776,18.027,12.737,0.003,12.649,-0.01
1578763,11.776,18.027,12.737,0.003,12.649,-0.01
1579241,11.776,18.027,12.737,0.003,12.649,-0.01
1579741,11.776,18.027,12.737,0.003,12.649,-0.01
1580228,11.776,18.027,12.737,0.003,12.649,-0.01
1580731,11.776,18.027,12.737,0.003,12.649,-0.01
1581201,11.776,18.027,12.737,0.003,12.649,-0.01
1581716,11.776,18.027,12.737,0.003,12.649,-0.01
1582197,11.776,18.027,12.737,0.003,12.649,-0.01
1582717,11.776,18.027,12.737,0.003,12.649,-0.01
1583203,11.776,18.027,12.737,0.003,12.649,-0.01
1583728,11.76,18.027,12.737,0.003,12.649,-0.01
1584237,11.76,18.027,12.737,0.003,12.649,-0.01
1584719,11.76,18.027,12.737,0.003,12.649,-0.01
1585207,11.76,18.027,12.737,0.003,12.649,-0.01
1585689,11.76,18.027,12.737,0.003,12.649,-0.01
1586196,11.76,18.027,12.737,0.003,12.649,-0.01
1586688,11.76,18.027,12.737,0.003,12.649,-0.01
1587195,11.76,18.027,12.737,0.003,12.649,-0.01
1587673,11.76,18.027,12.737,0.003,12.649,-0.01
1588180,11.76,18.027,12.737,0.003,12.649,-0.01
1588664,11.76,18.027,12.737,0.003,12.649,-0.01
1589170,11.76,18.027,12.737,0.003,12.649,-0.01
1589655,11.76,18.027,12.737,0.003,12.649,-0.01
1590161,11.76,18.027,12.737,0.003,12.649,-0.01
1590637,11.76,18.027,12.737,0.003,12.649,-0.01
1591135,11.76,18.027,12.737,0.003,12.649,-0.01
1591623,11.76,18.027,12.737,0.003,12.649,-0.01
1592134,11.76,18.027,12.737,0.003,12.649,-0.01
1592616,11.76,18.027,12.737,0.003,12.649,-0.01
1593121,11.76,18.027,12.737,0.003,12.649,-0.01
1593639,11.76,18.027,12.737,0.003,12.649,-0.01
1594156,11.76,18.027,12.737,0.003,12.649,-0.01
1594650,11.76,18.027,12.737,0.003,12.649,-0.01
1595156,11.76,18.027,12.737,0.003,12.649,-0.01
1595624,11.76,18.027,12.737,0.003,12.649,-0.01
1596132,11.76,18.027,12.737,0.003,12.649,-0.01
1596609,11.76,18.027,12.737,0.003,12.649,-0.01
1597115,11.76,18.027,12.737,0.003,12.649,-0.01
1597594,11.76,18.027,12.737,0.003,12.649,-0.01
1598105,11.76,18.027,12.737,0.003,12.649,-0.01
1598590,11.76,18.027,12.737,0.003,12.649,-0.01
1599096,11.76,18.027,12.737,0.003,12.649,-0.01
1599578,11.76,18.027,12.737,0.003,12.649,-0.01
1600071,11.76,18.027,12.737,0.003,12.649,-0.01
1600538,11.76,18.027,12.737,0.003,12.649,-0.01
1601036,11.76,18.027,12.737,0.003,12.649,-0.01
1601504,11.76,18.027,12.737,0.003,12.649,-0.01
1602002,11.76,18.027,12.737,0.003,12.649,-0.01
1602484,11.76,18.027,12.737,0.003,12.649,-0.01
1602989,11.76,18.027,12.737,0.003,12.649,-0.01
1603471,11.76,18.027,12.737,0.003,12.649,-0.01
1603997,11.76,18.027,12.737,0.003,12.649,-0.01
1604488,11.76,18.027,12.737,0.003,12.649,-0.01
1604991,11.76,18.027,12.737,0.003,12.649,-0.01
1605472,11.76,18.027,12.737,0.003,12.649,-0.01
1605977,11.76,18.027,12.737,0.003,12.649,-0.01
1606447,11.76,18.027,12.737,0.003,12.649,-0.01
1606966,11.76,18.027,12.737,0.003,12.649,-0.01
1607444,11.76,18.027,12.737,0.003,12.649,-0.01
1607958,11.76,18.027,12.737,0.003,12.649,-0.01
1608434,11.76,18.027,12.737,0.003,12.649,-0.01
1608946,11.76,18.027,12.737,0.003,12.649,-0.01
1609414,11.76,18.027,12.754,0.003,12.649,-0.01
1609904,11.76,18.027,12.737,0.003,12.649,-0.01
1610374,11.76,18.027,12.737,0.003,12.649,-0.01
1610870,11.76,18.027,12.754,0.003,12.649,-0.01
1611341,11.76,18.027,12.754,0.003,12.649,-0.01
1611848,11.76,18.027,12.737,0.003,12.649,-0.01
1612319,11.76,18.027,12.754,0.003,12.649,-0.01
1612818,11.76,18.027,12.737,0.003,12.649,-0.01
1613294,11.76,18.027,12.754,0.003,12.649,-0.01
1613835,11.76,18.027,12.754,0.003,12.649,-0.01
1614317,11.76,18.027,12.754,0.003,12.649,-0.01
1614824,11.76,18.027,12.754,0.003,12.649,-0.01
1615348,11.76,18.027,12.754,0.003,12.649,-0.01
1615829,11.76,18.027,12.754,0.003,12.649,-0.01
1616336,11.76,18.027,12.754,0.003,12.649,-0.01
1616817,11.76,18.027,12.754,0.003,12.649,-0.01
1617324,11.76,18.027,12.754,0.003,12.649,-0.01
1617800,11.76,18.027,12.754,0.003,12.649,-0.01
1618292,11.76,18.027,12.754,0.003,12.649,-0.01
1618821,11.76,18.027,12.754,0.003,12.649,-0.01
1619392,11.76,18.027,12.754,0.003,12.649,-0.01
1619871,11.76,18.027,12.754,0.003,12.649,-0.01
1620372,11.743,18.027,12.754,0.003,12.649,-0.01
1620870,11.743,18.027,12.754,0.003,12.649,-0.01
1621334,11.743,18.027,12.754,0.003,12.649,-0.01
1621849,11.743,18.027,12.754,0.003,12.649,-0.01
1622313,11.743,18.027,12.754,0.003,12.649,-0.01
1622826,11.743,18.027,12.754,0.003,12.649,-0.01
