18A Test,Ed Sheeran,Ed Sheeran,Tesseract,Tesseract,BLUE-04284-HA,BLUE-04284-HA
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1716827,11.793,18.027,12.605,0.003,12.815,-0.01
1717290,11.793,18.027,12.605,0.003,12.815,-0.01
1717799,11.793,18.027,12.605,0.003,12.815,-0.01
1718290,11.793,18.027,12.605,0.003,12.815,-0.01
1718785,11.793,18.027,12.605,0.003,12.815,-0.01
1719247,11.793,18.027,12.605,0.003,12.815,-0.01
1719757,11.793,18.027,12.605,0.003,12.815,-0.01
1720264,11.793,18.027,12.605,0.003,12.815,-0.01
1720780,11.793,18.027,12.605,0.003,12.815,-0.01
1721264,11.793,18.027,12.605,0.003,12.815,0.006
1721787,11.793,18.027,12.605,0.003,12.815,-0.01
1722242,11.793,18.027,12.605,0.003,12.815,-0.01
1722740,11.793,18.027,12.605,0.003,12.815,-0.01
1723219,11.793,18.027,12.605,0.003,12.815,0.006
1723732,11.793,18.027,12.605,0.003,12.815,-0.01
1724202,11.793,18.027,12.605,0.003,12.815,0.006
1724693,11.793,18.027,12.605,0.003,12.815,-0.01
1725178,11.793,18.027,12.605,0.003,12.815,-0.01
1725680,11.793,18.027,12.605,0.003,12.815,-0.01
1726167,11.793,18.027,12.605,0.003,12.815,-0.01
1726669,11.793,18.027,12.605,0.003,12.815,-0.01
1727131,11.793,18.027,12.605,0.003,12.815,-0.01
1727616,11.793,18.027,12.605,0.003,12.815,-0.01
1728106,11.793,18.027,12.605,0.003,12.815,-0.01
1728619,11.793,18.027,12.605,0.003,12.815,-0.01
1729096,11.793,18.027,12.605,0.003,12.815,-0.01
1729628,11.776,18.027,12.605,0.003,12.815,-0.01
1730136,11.776,18.027,12.605,0.003,12.815,-0.01
1730622,11.776,18.027,12.605,0.003,12.815,-0.01
1731117,11.776,18.027,12.605,0.003,12.815,-0.01
1731599,11.776,18.027,12.605,0.003,12.815,-0.01
1732113,11.776,18.027,12.605,0.003,12.815,-0.01
1732591,11.776,18.027,12.605,0.003,12.815,-0.01
1733104,11.776,18.027,12.605,0.003,12.815,-0.01
1733586,11.776,18.027,12.605,0.003,12.815,-0.01
1734091,11.776,18.027,12.605,0.003,12.815,-0.01
1734583,11.776,18.027,12.605,0.003,12.815,0.006
1735067,11.776,18.027,12.605,0.003,12.815,-0.01
1735555,11.776,18.027,12.605,0.003,12.815,-0.01
1736053,11.776,18.027,12.605,0.003,12.815,-0.01
1736530,11.776,18.027,12.605,0.003,12.815,0.006
1737049,11.776,18.027,12.605,0.003,12.815,-0.01
1737514,11.776,18.027,12.605,0.003,12.815,-0.01
1738021,11.776,18.027,12.605,0.003,12.815,0.006
1738497,11.776,18.027,12.605,0.003,12.815,-0.01
1738995,11.776,18.027,12.605,0.003,12.815,0.006
1739511,11.776,18.027,12.605,0.003,12.815,-0.01
1740017,11.776,18.027,12.605,0.003,12.815,0.006
1740523,11.776,18.027,12.605,0.003,12.815,-0.01
1741010,11.776,18.027,12.605,0.003,12.815,-0.01
1741524,11.776,18.027,12.605,0.003,12.815,-0.01
1742004,11.776,18.027,12.605,0.003,12.815,-0.01
1742507,11.776,18.027,12.605,0.003,12.815,-0.01
1742968,11.776,18.027,12.605,0.003,12.815,-0.01
1743479,11.776,18.027,12.605,0.003,12.815,-0.01
1743962,11.776,18.027,12.605,0.003,12.815,-0.01
1744459,11.776,18.027,12.605,0.003,12.815,-0.01
1744960,11.776,18.027,12.605,0.003,12.815,-0.01
1745470,11.776,18.027,12.605,0.003,12.815,-0.01
1745951,11.776,18.027,12.605,0.003,12.815,-0.01
1746456,11.776,18.027,12.605,0.003,12.815,-0.01
1746945,11.776,18.027,12.605,0.003,12.815,0.006
1747442,11.776,18.027,12.605,0.003,12.815,-0.01
1747918,11.776,18.027,12.605,0.003,12.815,-0.01
1748433,11.776,18.027,12.605,0.003,12.815,-0.01
1748925,11.776,18.027,12.605,0.003,12.815,-0.01
1749464,11.776,18.027,12.605,0.003,12.815,0.006
1749938,11.776,18.027,12.605,0.003,12.815,-0.01
1750428,11.776,18.027,12.605,0.003,12.815,0.006
1750942,11.776,18.027,12.605,0.003,12.815,-0.01
1751424,11.776,18.027,12.605,0.003,12.815,-0.01
1751941,11.776,18.027,12.605,0.003,12.815,-0.01
1752424,11.776,18.027,12.605,0.003,12.815,-0.01
1752937,11.776,18.027,12.605,0.003,12.815,-0.01
1753404,11.776,18.027,12.605,0.003,12.815,-0.01
1753908,11.776,18.027,12.605,0.003,12.815,-0.01
1754376,11.776,18.027,12.605,0.003,12.815,0.006
1754880,11.776,18.027,12.605,0.003,12.815,-0.01
1755352,11.776,18.027,12.605,0.003,12.815,-0.01
1755854,11.776,18.027,12.605,0.003,12.815,-0.01
1756336,11.776,18.027,12.605,0.003,12.815,-0.01
1756861,11.776,18.027,12.605,0.003,12.815,-0.01
1757322,11.776,18.027,12.605,0.003,12.815,-0.01
1757822,11.776,18.027,12.605,0.003,12.815,-0.01
1758302,11.776,18.027,12.605,0.003,12.815,-0.01
1758796,11.776,18.027,12.605,0.003,12.815,-0.01
1759255,11.776,18.027,12.605,0.003,12.815,0.006
1759788,11.776,18.027,12.605,0.003,12.815,-0.01
1760270,11.776,18.027,12.605,0.003,12.815,-0.01
1760790,11.776,18.027,12.605,0.003,12.815,-0.01
1761265,11.776,18.027,12.605,0.003,12.815,0.006
1761772,11.776,18.027,12.605,0.003,12.815,-0.01
1762251,11.776,18.027,12.605,0.003,12.815,-0.01
1762756,11.776,18.027,12.605,0.003,12.815,-0.01
1763230,11.776,18.027,12.605,0.003,12.815,-0.01
1763741,11.776,18.027,12.605,0.003,12.815,-0.01
1764229,11.776,18.027,12.605,0.003,12.815,-0.01
1764736,11.776,18.027,12.605,0.003,12.815,-0.01
1765231,11.776,18.027,12.605,0.003,12.815,-0.01
1765738,11.776,18.027,12.605,0.003,12.815,0.006
1766226,11.776,18.027,12.605,0.003,12.815,0.006
1766753,11.76,18.027,12.605,0.003,12.815,-0.01
1767258,11.76,18.027,12.605,0.003,12.815,-0.01
1767743,11.76,18.027,12.605,0.003,12.815,-0.01
1768253,11.76,18.027,12.605,0.003,12.815,-0.01
1768733,11.76,18.027,12.605,0.003,12.815,-0.01
1769247,11.76,18.027,12.605,0.003,12.815,-0.01
1769727,11.76,18.027,12.605,0.003,12.815,-0.01
1770237,11.76,18.027,12.605,0.003,12.815,-0.01
1770714,11.76,18.027,12.605,0.003,12.815,0.006
1771222,11.76,18.027,12.605,0.003,12.815,-0.01
1771704,11.76,18.027,12.605,0.003,12.815,-0.01
1772205,11.76,18.027,12.605,0.003,12.815,-0.01
1772672,11.76,18.027,12.605,0.003,12.815,-0.01
1773201,11.76,18.027,12.605,0.003,12.815,-0.01
1773691,11.76,18.027,12.605,0.003,12.815,-0.01
1774198,11.76,18.027,12.605,0.003,12.815,-0.01
1774676,11.76,18.027,12.605,0.003,12.815,-0.01
1775192,11.76,18.027,12.605,0.003,12.815,-0.01
1775677,11.76,18.027,12.605,0.003,12.815,-0.01
1776178,11.76,18.027,12.605,0.003,12.815,-0.01
1776678,11.76,18.027,12.605,0.003,12.815,-0.01
1777176,11.76,18.027,12.605,0.003,12.815,-0.01
1777653,11.76,18.027,12.605,0.003,12.815,0.006
1778164,11.76,18.027,12.605,0.003,12.815,-0.01
1778632,11.76,18.027,12.605,0.003,12.815,-0.01
1779140,11.76,18.027,12.605,0.003,12.815,-0.01
1779628,11.76,18.027,12.605,0.003,12.815,-0.01
1780132,11.76,18.027,12.605,0.003,12.815,-0.01
1780609,11.76,18.027,12.605,0.003,12.815,-0.01
1781123,11.76,18.027,12.605,0.003,12.815,-0.01
1781614,11.76,18.027,12.605,0.003,12.815,0.006
1782113,11.76,18.027,12.605,0.003,12.815,-0.01
1782599,11.76,18.027,12.605,0.003,12.815,-0.01
1783095,11.76,18.027,12.605,0.003,12.815,-0.01
1783586,11.76,18.027,12.605,0.003,12.815,-0.01
1784088,11.76,18.027,12.605,0.003,12.815,-0.01
1784570,11.76,18.027,12.605,0.003,12.815,-0.01
1785079,11.76,18.027,12.605,0.003,12.815,-0.01
1785561,11.76,18.027,12.605,0.003,12.815,-0.01
1786068,11.76,18.027,12.605,0.003,12.815,-0.01
1786551,11.76,18.027,12.605,0.003,12.815,-0.01
1787080,11.76,18.027,12.605,0.003,12.815,0.006
1787549,11.76,18.027,12.605,0.003,12.815,0.006
1788057,11.76,18.027,12.605,0.003,12.815,-0.01
1788576,11.76,18.027,12.605,0.003,12.815,-0.01
1789062,11.76,18.027,12.605,0.003,12.815,0.006
1789566,11.76,18.027,12.605,0.003,12.815,-0.01
1790049,11.76,18.027,12.605,0.003,12.815,-0.01
1790541,11.76,18.027,12.605,0.003,12.815,-0.01
1791033,11.76,18.027,12.605,0.003,12.815,-0.01
1791533,11.76,18.027,12.605,0.003,12.815,-0.01
1792007,11.76,18.027,12.605,0.003,12.815,0.006
1792517,11.76,18.027,12.605,0.003,12.815,0.006
1792995,11.76,18.027,12.605,0.003,12.815,-0.01
1793514,11.76,18.027,12.605,0.003,12.815,-0.01
1793999,11.76,18.027,12.605,0.003,12.815,-0.01
1794495,11.76,18.027,12.605,0.003,12.815,-0.01
1794978,11.76,18.027,12.605,0.003,12.815,-0.01
1795477,11.76,18.027,12.605,0.003,12.815,-0.01
1795971,11.76,18.027,12.605,0.003,12.815,-0.01
1796475,11.76,18.027,12.605,0.003,12.815,-0.01
1796998,11.76,18.027,12.605,0.003,12.815,-0.01
1797508,11.76,18.027,12.605,0.003,12.815,-0.01
1798021,11.76,18.027,12.605,0.003,12.815,-0.01
1798504,11.76,18.027,12.605,0.003,12.815,-0.01
1799008,11.76,18.027,12.605,0.003,12.815,-0.01
1799488,11.76,18.027,12.605,0.003,12.815,0.006
1799995,11.76,18.027,12.605,0.003,12.815,-0.01
1800471,11.76,18.027,12.605,0.003,12.815,-0.01
1800990,11.76,18.027,12.605,0.003,12.815,-0.01
1801472,11.76,18.027,12.605,0.003,12.815,-0.01
1801978,11.76,18.027,12.605,0.003,12.815,-0.01
1802447,11.76,18.027,12.605,0.003,12.815,-0.01
1802956,11.76,18.027,12.605,0.003,12.815,-0.01
1803427,11.76,18.027,12.605,0.003,12.815,-0.01
1803958,11.76,18.027,12.605,0.003,12.815,-0.01
1804430,11.743,18.027,12.605,0.003,12.815,-0.01
1804941,11.743,18.027,12.605,0.003,12.815,-0.01
1805419,11.743,18.027,12.605,0.003,12.815,-0.01
1805921,11.743,18.027,12.605,0.003,12.815,-0.01
1806398,11.743,18.027,12.605,0.003,12.815,-0.01
1806899,11.743,18.027,12.605,0.003,12.815,-0.01
